HQ,built_threat,quartile
0.46939679980278015,0.9414055943489075,Q4 (highest)
0.538079559803009,0.7883185148239136,Q3
0.4688056409358978,0.936711847782135,Q4 (highest)
0.6261165142059326,0.6770382523536682,Q2
0.7287742495536804,0.4722566306591034,Q1 (lowest)
0.7649209499359131,0.3469765782356262,Q1 (lowest)
0.7025930881500244,0.5115947127342224,Q1 (lowest)
0.5812010169029236,0.721157431602478,Q2
0.5323463678359985,0.8306058049201965,Q3
0.7285746932029724,0.4413584768772125,Q1 (lowest)
0.6617574095726013,0.5784148573875427,Q2
0.6200416684150696,0.6377814412117004,Q2
0.5288807153701782,0.817237913608551,Q3
0.5939663648605347,0.7089632749557495,Q2
0.6064837574958801,0.6529709696769714,Q2
0.6286376714706421,0.6312062740325928,Q2
0.698283314704895,0.505543053150177,Q1 (lowest)
0.6585672497749329,0.5377582311630249,Q1 (lowest)
0.6898718476295471,0.46954458951950073,Q1 (lowest)
0.6674409508705139,0.5383585095405579,Q1 (lowest)
0.5565282702445984,0.7764946222305298,Q3
0.6201097369194031,0.6449520587921143,Q2
0.6497126221656799,0.5707882046699524,Q2
0.6732951998710632,0.5450233221054077,Q2
0.6262001395225525,0.6110448241233826,Q2
0.6664240956306458,0.5788136720657349,Q2
0.6945408582687378,0.48248156905174255,Q1 (lowest)
0.5842903256416321,0.6985140442848206,Q2
0.49728354811668396,0.8737016320228577,Q4 (highest)
0.5780465602874756,0.7138218879699707,Q2
0.6377588510513306,0.6013768315315247,Q2
0.6630162596702576,0.5760377049446106,Q2
0.6642422676086426,0.5338717699050903,Q1 (lowest)
0.6398733258247375,0.5924333333969116,Q2
0.5131894946098328,0.8426939845085144,Q3
0.5043352246284485,0.8799922466278076,Q4 (highest)
0.6058481335639954,0.6754085421562195,Q2
0.6291576027870178,0.6464366316795349,Q2
0.6176204085350037,0.6495345234870911,Q2
0.6688798666000366,0.5218761563301086,Q1 (lowest)
0.618078887462616,0.6314651370048523,Q2
0.6894342303276062,0.47738587856292725,Q1 (lowest)
0.7410004734992981,0.3606509864330292,Q1 (lowest)
0.7061238288879395,0.42621397972106934,Q1 (lowest)
0.6274620890617371,0.6167389154434204,Q2
0.565771758556366,0.7709960341453552,Q3
0.6614860892295837,0.547579288482666,Q2
0.6466501355171204,0.5869590044021606,Q2
0.5792800784111023,0.7079295516014099,Q2
0.6405956745147705,0.5770248174667358,Q2
0.7537708282470703,0.2961759567260742,Q1 (lowest)
0.7727239727973938,0.2456388920545578,Q1 (lowest)
0.7465381026268005,0.32405489683151245,Q1 (lowest)
0.7182750105857849,0.42637115716934204,Q1 (lowest)
0.6563823819160461,0.5870282649993896,Q2
0.550183892250061,0.7709960341453552,Q3
0.5798706412315369,0.7106555104255676,Q2
0.5883283615112305,0.6860898733139038,Q2
0.5043177604675293,0.8724883794784546,Q4 (highest)
0.5360604524612427,0.7938351631164551,Q3
0.6542045474052429,0.5583738684654236,Q2
0.7204346060752869,0.4121260941028595,Q1 (lowest)
0.7523019909858704,0.2984562814235687,Q1 (lowest)
0.6747854351997375,0.5552061200141907,Q2
0.5573574900627136,0.7802044153213501,Q3
0.4745621383190155,0.9216144680976868,Q4 (highest)
0.5834446549415588,0.7292439937591553,Q3
0.6893696188926697,0.5072741508483887,Q1 (lowest)
0.7414758205413818,0.3511248528957367,Q1 (lowest)
0.757709801197052,0.2816718816757202,Q1 (lowest)
0.7325829863548279,0.4059142470359802,Q1 (lowest)
0.6606699824333191,0.5812907218933105,Q2
0.5341721773147583,0.80046546459198,Q3
0.4800012707710266,0.9086459875106812,Q4 (highest)
0.5854300856590271,0.716503918170929,Q2
0.6796810626983643,0.5625110864639282,Q2
0.6747481226921082,0.5861986875534058,Q2
0.6244139075279236,0.6595325469970703,Q2
0.5921536684036255,0.6930875778198242,Q2
0.588732898235321,0.6866630911827087,Q2
0.6980904936790466,0.47836217284202576,Q1 (lowest)
0.7603296637535095,0.33136627078056335,Q1 (lowest)
0.7739282250404358,0.22921133041381836,Q1 (lowest)
0.7875795960426331,0.2153218388557434,Q1 (lowest)
0.7745332717895508,0.3054455816745758,Q1 (lowest)
0.7413708567619324,0.43390217423439026,Q1 (lowest)
0.6520100235939026,0.5996742248535156,Q2
0.6373482942581177,0.6363603472709656,Q2
0.6981789469718933,0.47364628314971924,Q1 (lowest)
0.7537516951560974,0.33670875430107117,Q1 (lowest)
0.7831742167472839,0.23597712814807892,Q1 (lowest)
0.7782942652702332,0.23681168258190155,Q1 (lowest)
0.7432006597518921,0.3187158703804016,Q1 (lowest)
0.7290573120117188,0.40571627020835876,Q1 (lowest)
0.7088682651519775,0.46271198987960815,Q1 (lowest)
0.7049452066421509,0.4471403956413269,Q1 (lowest)
0.7331823110580444,0.45923227071762085,Q1 (lowest)
0.6378108859062195,0.5903103947639465,Q2
0.5557194948196411,0.770438015460968,Q3
0.5104031562805176,0.8464655876159668,Q4 (highest)
0.4862440228462219,0.8954487442970276,Q4 (highest)
0.4733814299106598,0.9315419793128967,Q4 (highest)
0.48745203018188477,0.9086459875106812,Q4 (highest)
0.628192126750946,0.6306895613670349,Q2
0.7149968147277832,0.43587201833724976,Q1 (lowest)
0.7625100016593933,0.3011312782764435,Q1 (lowest)
0.7751790881156921,0.24202243983745575,Q1 (lowest)
0.7011594176292419,0.5186727643013,Q1 (lowest)
0.5610257983207703,0.7450419664382935,Q3
0.49641361832618713,0.8876386284828186,Q4 (highest)
0.636589527130127,0.6329384446144104,Q2
0.6760150790214539,0.5023535490036011,Q1 (lowest)
0.5819854736328125,0.7235307097434998,Q2
0.48285332322120667,0.9135674834251404,Q4 (highest)
0.6005362868309021,0.7079295516014099,Q2
0.5512467622756958,0.7772682905197144,Q3
0.544719934463501,0.7883185148239136,Q3
0.6454430818557739,0.6266875863075256,Q2
0.5723412036895752,0.73499995470047,Q3
0.45400485396385193,0.9687837958335876,Q4 (highest)
0.5748791694641113,0.7304093241691589,Q3
0.6770551800727844,0.5045670866966248,Q1 (lowest)
0.598517119884491,0.6834751963615417,Q2
0.5552510619163513,0.7743863463401794,Q3
0.6407970190048218,0.6052796840667725,Q2
0.7041330933570862,0.42992448806762695,Q1 (lowest)
0.6817359924316406,0.4881784915924072,Q1 (lowest)
0.6298124194145203,0.6556862592697144,Q2
0.6017269492149353,0.7156950831413269,Q2
0.5578765273094177,0.7719305753707886,Q3
0.554707407951355,0.7724938988685608,Q3
0.5397922396659851,0.8093230724334717,Q3
0.5834760665893555,0.7304093241691589,Q3
0.503203809261322,0.8599777817726135,Q4 (highest)
0.5611792206764221,0.7548712491989136,Q3
0.6633653044700623,0.528436541557312,Q1 (lowest)
0.6323084831237793,0.6020469665527344,Q2
0.5902982950210571,0.6983917355537415,Q2
0.6319192051887512,0.596964955329895,Q2
0.7043445110321045,0.44571372866630554,Q1 (lowest)
0.7132937908172607,0.40742000937461853,Q1 (lowest)
0.6984624862670898,0.49202316999435425,Q1 (lowest)
0.5900978446006775,0.6926127672195435,Q2
0.48246556520462036,0.9135674834251404,Q4 (highest)
0.5745855569839478,0.7394076585769653,Q3
0.6963119506835938,0.4569087326526642,Q1 (lowest)
0.6199788451194763,0.6280410289764404,Q2
0.5351504683494568,0.8016003370285034,Q3
0.6625129580497742,0.5853725075721741,Q2
0.7153891921043396,0.4109605848789215,Q1 (lowest)
0.7204653024673462,0.40006130933761597,Q1 (lowest)
0.6583137512207031,0.5555027723312378,Q2
0.5920609831809998,0.7014747262001038,Q2
0.6057351231575012,0.6545180082321167,Q2
0.5140039920806885,0.8390346169471741,Q3
0.62945955991745,0.6217748522758484,Q2
0.6553983688354492,0.5557405948638916,Q2
0.6876519918441772,0.4707193374633789,Q1 (lowest)
0.7305046916007996,0.36127448081970215,Q1 (lowest)
0.7569625377655029,0.27235469222068787,Q1 (lowest)
0.7616648077964783,0.2945772707462311,Q1 (lowest)
0.6744834780693054,0.5463825464248657,Q2
0.5924033522605896,0.7062625288963318,Q2
0.5583367347717285,0.7471233010292053,Q3
0.6615024209022522,0.5642391443252563,Q2
0.6548888087272644,0.5924333333969116,Q2
0.5182768702507019,0.8426939845085144,Q3
0.4809420704841614,0.9080520272254944,Q4 (highest)
0.6021162867546082,0.6816775798797607,Q2
0.697422981262207,0.4772641658782959,Q1 (lowest)
0.744612991809845,0.33210334181785583,Q1 (lowest)
0.6316480040550232,0.6398423314094543,Q2
0.5269354581832886,0.8448798656463623,Q3
0.5039287805557251,0.8732956051826477,Q4 (highest)
0.6080235838890076,0.6619380116462708,Q2
0.6895472407341003,0.48248156905174255,Q1 (lowest)
0.763016939163208,0.3396696150302887,Q1 (lowest)
0.7746521830558777,0.25505658984184265,Q1 (lowest)
0.7360705137252808,0.35470303893089294,Q1 (lowest)
0.6944308280944824,0.47452473640441895,Q1 (lowest)
0.613602340221405,0.6625440716743469,Q2
0.4925590455532074,0.8821795582771301,Q4 (highest)
0.6380761861801147,0.6154595613479614,Q2
0.7263063788414001,0.42574334144592285,Q1 (lowest)
0.5514869093894958,0.798222005367279,Q3
0.5674802660942078,0.7724938988685608,Q3
0.6258394122123718,0.6428372859954834,Q2
0.6969320178031921,0.46158286929130554,Q1 (lowest)
0.7475978136062622,0.32345935702323914,Q1 (lowest)
0.7848649621009827,0.22507882118225098,Q1 (lowest)
0.7867547273635864,0.23369497060775757,Q1 (lowest)
0.7676118016242981,0.3374882638454437,Q1 (lowest)
0.6952067017555237,0.4861346185207367,Q1 (lowest)
0.5849019885063171,0.6930875778198242,Q2
0.5644318461418152,0.7464801669120789,Q3
0.6973994374275208,0.5158611536026001,Q1 (lowest)
0.734551191329956,0.3563671410083771,Q1 (lowest)
0.7666559815406799,0.24616776406764984,Q1 (lowest)
0.7876726984977722,0.18896770477294922,Q1 (lowest)
0.778571605682373,0.24237672984600067,Q1 (lowest)
0.7629090547561646,0.32045936584472656,Q1 (lowest)
0.7728165984153748,0.3130304515361786,Q1 (lowest)
0.7406694889068604,0.4361361563205719,Q1 (lowest)
0.6417337656021118,0.6313787698745728,Q2
0.48680248856544495,0.9135674834251404,Q4 (highest)
0.5559368133544922,0.755378246307373,Q3
0.5418687462806702,0.7806000709533691,Q3
0.4728219211101532,0.934070885181427,Q4 (highest)
0.5526469945907593,0.7971130013465881,Q3
0.525105893611908,0.8162235021591187,Q3
0.5345879793167114,0.805995762348175,Q3
0.6590386033058167,0.6212819218635559,Q2
0.7116422653198242,0.45482948422431946,Q1 (lowest)
0.7368741631507874,0.3813091814517975,Q1 (lowest)
0.7669740915298462,0.34024396538734436,Q1 (lowest)
0.780068039894104,0.27613893151283264,Q1 (lowest)
0.6304086446762085,0.6272785663604736,Q2
0.6882412433624268,0.5261061787605286,Q1 (lowest)
0.7106949090957642,0.4912831783294678,Q1 (lowest)
0.6973251104354858,0.47750765085220337,Q1 (lowest)
0.6145923733711243,0.6564690470695496,Q2
0.5639720559120178,0.752858579158783,Q3
0.6411539912223816,0.619403600692749,Q2
0.593647301197052,0.7327635288238525,Q3
0.684313178062439,0.5147375464439392,Q1 (lowest)
0.6548179388046265,0.592931866645813,Q2
0.6054534912109375,0.6820132732391357,Q2
0.613503634929657,0.6789024472236633,Q2
0.6664963960647583,0.5334978103637695,Q1 (lowest)
0.5597672462463379,0.7530254125595093,Q3
0.49318838119506836,0.8808614015579224,Q4 (highest)
0.6207485795021057,0.6348614692687988,Q2
0.7256229519844055,0.38894540071487427,Q1 (lowest)
0.7024326324462891,0.47819918394088745,Q1 (lowest)
0.6515654921531677,0.5742078423500061,Q2
0.6517313718795776,0.5813580751419067,Q2
0.5886864066123962,0.7058799266815186,Q2
0.5282160639762878,0.825637698173523,Q3
0.5611792206764221,0.7548712491989136,Q3
0.5730298161506653,0.7282307147979736,Q2
0.6739076375961304,0.5072272419929504,Q1 (lowest)
0.7015439867973328,0.4438158869743347,Q1 (lowest)
0.679233729839325,0.49948403239250183,Q1 (lowest)
0.6226677298545837,0.6550039052963257,Q2
0.623857319355011,0.6789024472236633,Q2
0.6771166920661926,0.5334978103637695,Q1 (lowest)
0.7244476675987244,0.3990483582019806,Q1 (lowest)
0.7372977137565613,0.40436404943466187,Q1 (lowest)
0.6433573365211487,0.5820329785346985,Q2
0.5266775488853455,0.8221619725227356,Q3
0.5063920021057129,0.8533643484115601,Q4 (highest)
0.6227359175682068,0.6342476010322571,Q2
0.706768810749054,0.45801180601119995,Q1 (lowest)
0.7146782279014587,0.4253363311290741,Q1 (lowest)
0.6364754438400269,0.5993795990943909,Q2
0.5227553844451904,0.8331627249717712,Q3
0.6372789740562439,0.5958768129348755,Q2
0.7172767519950867,0.415814071893692,Q1 (lowest)
0.708367645740509,0.42518001794815063,Q1 (lowest)
0.6816924214363098,0.4890791177749634,Q1 (lowest)
0.6633889079093933,0.5375403165817261,Q1 (lowest)
0.5704119801521301,0.7503765225410461,Q3
0.5355324149131775,0.7968922853469849,Q3
0.5393539071083069,0.7919024229049683,Q3
0.6376833915710449,0.6025696992874146,Q2
0.6977728009223938,0.4594920575618744,Q1 (lowest)
0.7404380440711975,0.3530755043029785,Q1 (lowest)
0.7412956953048706,0.3282266855239868,Q1 (lowest)
0.6921226382255554,0.46407535672187805,Q1 (lowest)
0.5975456237792969,0.6686072945594788,Q2
0.48016220331192017,0.911685049533844,Q4 (highest)
0.5221933722496033,0.8343155384063721,Q3
0.6132777333259583,0.6414703130722046,Q2
0.7057124376296997,0.47364628314971924,Q1 (lowest)
0.6905202865600586,0.5011188387870789,Q1 (lowest)
0.5835456252098083,0.721157431602478,Q2
0.5828862190246582,0.7060073614120483,Q2
0.6900502443313599,0.49063244462013245,Q1 (lowest)
0.7445692420005798,0.33955103158950806,Q1 (lowest)
0.7797834277153015,0.2347600758075714,Q1 (lowest)
0.6730881929397583,0.5091147422790527,Q1 (lowest)
0.6296951174736023,0.6686072945594788,Q2
0.7096699476242065,0.5210705995559692,Q1 (lowest)
0.7198877334594727,0.39231517910957336,Q1 (lowest)
0.7621601223945618,0.2926046550273895,Q1 (lowest)
0.7684356570243835,0.23472952842712402,Q1 (lowest)
0.7570823431015015,0.33819282054901123,Q1 (lowest)
0.6952134966850281,0.48486754298210144,Q1 (lowest)
0.5903220176696777,0.6820132732391357,Q2
0.6217019557952881,0.6621397733688354,Q2
0.6793824434280396,0.5254892706871033,Q1 (lowest)
0.7363532781600952,0.38568562269210815,Q1 (lowest)
0.6882169842720032,0.4905891418457031,Q1 (lowest)
0.6220237016677856,0.6465297937393188,Q2
0.575910210609436,0.7386395931243896,Q3
0.632513165473938,0.614584743976593,Q2
0.696948230266571,0.4852045774459839,Q1 (lowest)
0.737277090549469,0.3821313977241516,Q1 (lowest)
0.772031307220459,0.2820776402950287,Q1 (lowest)
0.7907052040100098,0.20241859555244446,Q1 (lowest)
0.7870749831199646,0.2313801795244217,Q1 (lowest)
0.7686284780502319,0.33303380012512207,Q1 (lowest)
0.7126649618148804,0.4765758216381073,Q1 (lowest)
0.615675151348114,0.6674622893333435,Q2
0.5905954241752625,0.681454062461853,Q2
0.7010664939880371,0.490286260843277,Q1 (lowest)
0.74599289894104,0.3433460295200348,Q1 (lowest)
0.7795848250389099,0.238768070936203,Q1 (lowest)
0.7746405005455017,0.24726484715938568,Q1 (lowest)
0.7661517262458801,0.26314735412597656,Q1 (lowest)
0.7615635395050049,0.2532604932785034,Q1 (lowest)
0.7638956308364868,0.3080891966819763,Q1 (lowest)
0.7417069673538208,0.43282708525657654,Q1 (lowest)
0.6843686103820801,0.5878612399101257,Q2
0.594913125038147,0.6906083822250366,Q2
0.5652377009391785,0.746962308883667,Q3
0.4815964698791504,0.9086459875106812,Q4 (highest)
0.5092605948448181,0.8474270105361938,Q4 (highest)
0.5117484331130981,0.8464655876159668,Q4 (highest)
0.4675825238227844,0.9385421276092529,Q4 (highest)
0.6211684942245483,0.7043576240539551,Q2
0.7047893404960632,0.5375403165817261,Q1 (lowest)
0.7005676627159119,0.5482663512229919,Q2
0.7311726808547974,0.46521854400634766,Q1 (lowest)
0.757928729057312,0.37662020325660706,Q1 (lowest)
0.7691397666931152,0.33076387643814087,Q1 (lowest)
0.7781558036804199,0.28672680258750916,Q1 (lowest)
0.6961748003959656,0.4905025362968445,Q1 (lowest)
0.5980303287506104,0.7079295516014099,Q2
0.6594961881637573,0.5708521008491516,Q2
0.6669707894325256,0.5444032549858093,Q2
0.5656579732894897,0.7395617365837097,Q3
0.5546949505805969,0.7680419087409973,Q3
0.5007886290550232,0.8821795582771301,Q4 (highest)
0.6387227773666382,0.6154595613479614,Q2
0.7080716490745544,0.4390651285648346,Q1 (lowest)
0.684828519821167,0.5519110560417175,Q2
0.5396906733512878,0.7988914847373962,Q3
0.5192646980285645,0.8639907836914062,Q4 (highest)
0.6319192051887512,0.596964955329895,Q2
0.639086127281189,0.5870282649993896,Q2
0.6416364908218384,0.6260142922401428,Q2
0.6656114459037781,0.5219770669937134,Q1 (lowest)
0.7198476195335388,0.38824763894081116,Q1 (lowest)
0.7298386693000793,0.4140350818634033,Q1 (lowest)
0.6445184946060181,0.5915815234184265,Q2
0.5293043255805969,0.8062308430671692,Q3
0.527944028377533,0.8343155384063721,Q3
0.6260733008384705,0.6259303689002991,Q2
0.5715300440788269,0.7270797491073608,Q2
0.4535861909389496,0.9669219255447388,Q4 (highest)
0.6033510565757751,0.6896725296974182,Q2
0.6073796153068542,0.6674622893333435,Q2
0.6370853781700134,0.5955153703689575,Q2
0.6739000082015991,0.5098270773887634,Q1 (lowest)
0.708134651184082,0.4210060238838196,Q1 (lowest)
0.7363214492797852,0.3904792070388794,Q1 (lowest)
0.6937455534934998,0.46648353338241577,Q1 (lowest)
0.6780457496643066,0.5248740911483765,Q1 (lowest)
0.6254065632820129,0.6093366146087646,Q2
0.6571506857872009,0.5572326183319092,Q2
0.6816706657409668,0.5029506683349609,Q1 (lowest)
0.6080994606018066,0.6496291756629944,Q2
0.5622520446777344,0.7464801669120789,Q3
0.5481231808662415,0.7796127796173096,Q3
0.5481050610542297,0.80046546459198,Q3
0.6557965278625488,0.5725876688957214,Q2
0.7293570637702942,0.3985847234725952,Q1 (lowest)
0.7372247576713562,0.35885924100875854,Q1 (lowest)
0.6929649710655212,0.48775091767311096,Q1 (lowest)
0.6250491142272949,0.6142675280570984,Q2
0.6331133246421814,0.6168993711471558,Q2
0.6781805753707886,0.5218256115913391,Q1 (lowest)
0.7006677389144897,0.47836217284202576,Q1 (lowest)
0.7250270247459412,0.37992218136787415,Q1 (lowest)
0.7466205954551697,0.3074489235877991,Q1 (lowest)
0.6997680068016052,0.44515979290008545,Q1 (lowest)
0.6549920439720154,0.5524371266365051,Q2
0.630410373210907,0.6029439568519592,Q2
0.5104031562805176,0.8464655876159668,Q4 (highest)
0.5529546737670898,0.7743863463401794,Q3
0.6359158158302307,0.5943630933761597,Q2
0.7131540179252625,0.42941293120384216,Q1 (lowest)
0.728779137134552,0.4212508499622345,Q1 (lowest)
0.6540593504905701,0.5519110560417175,Q2
0.561859130859375,0.7796127796173096,Q3
0.5995048880577087,0.6673584580421448,Q2
0.6782028675079346,0.4998461604118347,Q1 (lowest)
0.7375531196594238,0.38163265585899353,Q1 (lowest)
0.6787272095680237,0.4980417788028717,Q1 (lowest)
0.6271952986717224,0.6718714237213135,Q2
0.5636380910873413,0.7363558411598206,Q3
0.6340456008911133,0.5983517169952393,Q2
0.7071325182914734,0.43703025579452515,Q1 (lowest)
0.7510724067687988,0.3102247416973114,Q1 (lowest)
0.7852734327316284,0.21921323239803314,Q1 (lowest)
0.7808294892311096,0.20144271850585938,Q1 (lowest)
0.7633484601974487,0.2907593846321106,Q1 (lowest)
0.7118722796440125,0.41860416531562805,Q1 (lowest)
0.6483643651008606,0.600117027759552,Q2
0.5052377581596375,0.8557568192481995,Q4 (highest)
0.646826446056366,0.6449520587921143,Q2
0.7069314122200012,0.4457484781742096,Q1 (lowest)
0.7701012492179871,0.30901286005973816,Q1 (lowest)
0.7848838567733765,0.23248764872550964,Q1 (lowest)
0.770254909992218,0.23574106395244598,Q1 (lowest)
0.7438868284225464,0.3401448130607605,Q1 (lowest)
0.7022585868835449,0.4890791177749634,Q1 (lowest)
0.6064890027046204,0.6934443712234497,Q2
0.5083256959915161,0.8628818988800049,Q4 (highest)
0.6268478035926819,0.6579453945159912,Q2
0.7119646072387695,0.46192100644111633,Q1 (lowest)
0.6905325651168823,0.4849938452243805,Q1 (lowest)
0.6580168604850769,0.5720075368881226,Q2
0.6602287292480469,0.547579288482666,Q2
0.6807008981704712,0.5102556943893433,Q1 (lowest)
0.6957659125328064,0.4615078866481781,Q1 (lowest)
0.7518362998962402,0.3647877275943756,Q1 (lowest)
0.7697011828422546,0.2906262278556824,Q1 (lowest)
0.7870543003082275,0.22665338218212128,Q1 (lowest)
0.7923485636711121,0.18710750341415405,Q1 (lowest)
0.7898988723754883,0.20935332775115967,Q1 (lowest)
0.7770858407020569,0.29242512583732605,Q1 (lowest)
0.732084333896637,0.3972817361354828,Q1 (lowest)
0.6729863882064819,0.5051707029342651,Q1 (lowest)
0.6724140048027039,0.558133065700531,Q2
0.6999666094779968,0.5081687569618225,Q1 (lowest)
0.7268723845481873,0.4045044481754303,Q1 (lowest)
0.7578712701797485,0.2994523346424103,Q1 (lowest)
0.7610622048377991,0.2884238362312317,Q1 (lowest)
0.7559886574745178,0.3500315845012665,Q1 (lowest)
0.7407828569412231,0.3808622360229492,Q1 (lowest)
0.7532012462615967,0.36145302653312683,Q1 (lowest)
0.7615343928337097,0.3046058416366577,Q1 (lowest)
0.7391082048416138,0.3500315845012665,Q1 (lowest)
0.7245306372642517,0.4844469428062439,Q1 (lowest)
0.6174435019493103,0.6902568936347961,Q2
0.4436376690864563,0.9888501763343811,Q4 (highest)
0.46807804703712463,0.9414055943489075,Q4 (highest)
0.46213498711586,0.9510926604270935,Q4 (highest)
0.5059131979942322,0.8557568192481995,Q4 (highest)
0.4899778366088867,0.8909742832183838,Q4 (highest)
0.4906657338142395,0.8895301222801208,Q4 (highest)
0.4680900573730469,0.934070885181427,Q4 (highest)
0.48942428827285767,0.9080520272254944,Q4 (highest)
0.5825468897819519,0.714221715927124,Q2
0.587709903717041,0.7581087946891785,Q3
0.501210629940033,0.8909742832183838,Q4 (highest)
0.5364841818809509,0.8221619725227356,Q3
0.5804111361503601,0.7418888807296753,Q3
0.5933086276054382,0.7398701906204224,Q3
0.5681862235069275,0.7782409191131592,Q3
0.6652499437332153,0.608718991279602,Q2
0.7101247906684875,0.5237001776695251,Q1 (lowest)
0.7306922078132629,0.4666374623775482,Q1 (lowest)
0.7541787028312683,0.3904792070388794,Q1 (lowest)
0.7713310718536377,0.32079601287841797,Q1 (lowest)
0.6624566912651062,0.6091820597648621,Q2
0.5469631552696228,0.7811956405639648,Q3
0.4728933274745941,0.9237772822380066,Q4 (highest)
0.6282513737678528,0.6384958624839783,Q2
0.6517705917358398,0.5831854343414307,Q2
0.5152457356452942,0.8423848748207092,Q3
0.6088380217552185,0.716503918170929,Q2
0.7143216133117676,0.40327227115631104,Q1 (lowest)
0.67976975440979,0.49359914660453796,Q1 (lowest)
0.6259694695472717,0.6425631642341614,Q2
0.6095138788223267,0.6648849844932556,Q2
0.641191840171814,0.5845495462417603,Q2
0.5523598790168762,0.7626451849937439,Q3
0.5769986510276794,0.716503918170929,Q2
0.6587899327278137,0.5445722341537476,Q2
0.7280740141868591,0.38801562786102295,Q1 (lowest)
0.7216847538948059,0.41306355595588684,Q1 (lowest)
0.6390013098716736,0.5892571210861206,Q2
0.5411472320556641,0.7968922853469849,Q3
0.5289456248283386,0.8083644509315491,Q3
0.63893061876297,0.6177843809127808,Q2
0.617597758769989,0.6271095275878906,Q2
0.514374852180481,0.8474270105361938,Q4 (highest)
0.5736100077629089,0.7222703099250793,Q2
0.5915905237197876,0.6974158883094788,Q2
0.5769473910331726,0.732319712638855,Q3
0.5985914468765259,0.7094823122024536,Q2
0.670956552028656,0.5261576771736145,Q1 (lowest)
0.6920464634895325,0.4772641658782959,Q1 (lowest)
0.593124508857727,0.6762760281562805,Q2
0.5000905394554138,0.8770081996917725,Q4 (highest)
0.6443694233894348,0.5756441950798035,Q2
0.5382837653160095,0.7879023551940918,Q3
0.5467645525932312,0.7811956405639648,Q3
0.651550829410553,0.560553789138794,Q2
0.7204203009605408,0.3934253454208374,Q1 (lowest)
0.7542963027954102,0.2895652949810028,Q1 (lowest)
0.7260593175888062,0.3707970678806305,Q1 (lowest)
0.696752667427063,0.44850701093673706,Q1 (lowest)
0.6195580959320068,0.6230124235153198,Q2
0.5744908452033997,0.755378246307373,Q3
0.622596800327301,0.6407451033592224,Q2
0.6925083994865417,0.4657159745693207,Q1 (lowest)
0.7227286696434021,0.38163265585899353,Q1 (lowest)
0.6927434802055359,0.45838087797164917,Q1 (lowest)
0.6759671568870544,0.5016666650772095,Q1 (lowest)
0.628044843673706,0.6079496145248413,Q2
0.5369055271148682,0.7968922853469849,Q3
0.4712272584438324,0.9307215809822083,Q4 (highest)
0.5975919365882874,0.6926127672195435,Q2
0.6872663497924805,0.48045265674591064,Q1 (lowest)
0.6851975917816162,0.49011337757110596,Q1 (lowest)
0.49222683906555176,0.8934327960014343,Q4 (highest)
0.603920578956604,0.6720839142799377,Q2
0.6817319989204407,0.49536463618278503,Q1 (lowest)
0.7196773886680603,0.3954777419567108,Q1 (lowest)
0.6765500903129578,0.5317968130111694,Q1 (lowest)
0.5490251779556274,0.7660421133041382,Q3
0.6006912589073181,0.6621397733688354,Q2
0.6955322027206421,0.4853312075138092,Q1 (lowest)
0.762969434261322,0.342339426279068,Q1 (lowest)
0.7675301432609558,0.23910382390022278,Q1 (lowest)
0.7751571536064148,0.19641746580600739,Q1 (lowest)
0.7748857736587524,0.21157747507095337,Q1 (lowest)
0.7746798396110535,0.219294935464859,Q1 (lowest)
0.752936601638794,0.303642213344574,Q1 (lowest)
0.7184972167015076,0.43455666303634644,Q1 (lowest)
0.6225518584251404,0.6167389154434204,Q2
0.4897226393222809,0.8895301222801208,Q4 (highest)
0.5407571196556091,0.8083644509315491,Q3
0.6731500029563904,0.5670472383499146,Q2
0.7175465822219849,0.40551847219467163,Q1 (lowest)
0.7662891745567322,0.28805968165397644,Q1 (lowest)
0.7868618369102478,0.20207653939723969,Q1 (lowest)
0.7779372334480286,0.21593144536018372,Q1 (lowest)
0.7566589117050171,0.30317845940589905,Q1 (lowest)
0.7471019625663757,0.41513022780418396,Q1 (lowest)
0.6885486841201782,0.5368882417678833,Q1 (lowest)
0.6403972506523132,0.5967468619346619,Q2
0.6723167896270752,0.5230395793914795,Q1 (lowest)
0.7119088172912598,0.42322108149528503,Q1 (lowest)
0.6554571986198425,0.6041461229324341,Q2
0.5285431742668152,0.8139680027961731,Q3
0.5757129788398743,0.7371137142181396,Q3
0.688554584980011,0.5261061787605286,Q1 (lowest)
0.7432005405426025,0.366822749376297,Q1 (lowest)
0.7672575116157532,0.2765982151031494,Q1 (lowest)
0.7736784815788269,0.25041353702545166,Q1 (lowest)
0.771309494972229,0.2735041677951813,Q1 (lowest)
0.7811973094940186,0.2696150839328766,Q1 (lowest)
0.7834665179252625,0.24062462151050568,Q1 (lowest)
0.7773709297180176,0.23571033775806427,Q1 (lowest)
0.7544388175010681,0.302604615688324,Q1 (lowest)
0.7469309568405151,0.3611852824687958,Q1 (lowest)
0.7271953821182251,0.3855329751968384,Q1 (lowest)
0.7501218914985657,0.3600960373878479,Q1 (lowest)
0.7620633840560913,0.3057534992694855,Q1 (lowest)
0.7583977580070496,0.272855669260025,Q1 (lowest)
0.7416943907737732,0.37363800406455994,Q1 (lowest)
0.7001495361328125,0.4844469428062439,Q1 (lowest)
0.6748077273368835,0.5510374307632446,Q2
0.695693850517273,0.5079329609870911,Q1 (lowest)
