x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
510656.0,2502176.0,0.04274524906215893,0.4389433574514211,0.3279838804635366,Not significant,0.191
511646.0,2502176.0,-0.018708808631322515,-0.19211742719306737,0.42037064426433945,Not significant,0.121
513626.0,2502176.0,-0.0225705339616753,-0.23177279753832644,0.0941014161886669,Not significant,0.381
514616.0,2502176.0,0.0679642126852058,0.697912407977907,-0.19074815122980762,Not significant,0.297
583916.0,2502176.0,-0.004205210418126715,-0.04318255759928003,-0.5032256556868244,Not significant,0.078
584906.0,2502176.0,-0.04859553119601978,-0.49901886381098737,-0.2639012433003874,Not significant,0.239
585896.0,2502176.0,-0.05612300178470386,-0.5763171200103849,-0.41573743705133825,Not significant,0.122
586886.0,2502176.0,-0.030610127658269537,-0.3143299548167106,-0.44848583270054754,Not significant,0.108
596786.0,2502176.0,0.1527062223249458,1.5681130278025208,0.6121343115042792,High-High,0.048
597776.0,2502176.0,0.11226184824047314,1.1527969461288805,0.4734601748816434,Not significant,0.105
598766.0,2502176.0,0.12980581977901684,1.3329528684621965,0.39547655386809355,Not significant,0.141
494816.0,2501186.0,0.06297196605739819,0.646647915569666,0.04012855453075215,Not significant,0.436
495806.0,2501186.0,-0.08460734626712574,-0.868817785610335,-0.2826342039314567,Not significant,0.224
496796.0,2501186.0,-0.12810118338527454,-1.3154482606210998,-0.36608272566254013,Not significant,0.162
497786.0,2501186.0,-0.05481897136630787,-0.5629262636549298,-0.03830103561672177,Not significant,0.468
498776.0,2501186.0,0.07871617534694897,0.8083223995789595,0.5534848181263982,Not significant,0.067
499766.0,2501186.0,0.13083566883144604,1.3435282051524586,1.2322527472891054,High-High,0.001
500756.0,2501186.0,0.1540991232687019,1.5824164797711937,1.3418723276493667,High-High,0.001
501746.0,2501186.0,0.11666436651287304,1.1980056229789868,1.1412626495613487,High-High,0.002
502736.0,2501186.0,0.08723379829464184,0.8957883541866585,0.6932443834851781,High-High,0.026
503726.0,2501186.0,0.007553772717096674,0.07756834807643258,0.22658818056663826,Not significant,0.265
504716.0,2501186.0,-0.05332539817752613,-0.547589026313537,0.14327190410026375,Not significant,0.335
505706.0,2501186.0,0.029851929932215082,0.30654415726521095,0.06063770257451955,Not significant,0.41
506696.0,2501186.0,0.031529979496576654,0.3237757496856848,-0.06123107152043584,Not significant,0.439
507686.0,2501186.0,-0.1068576707548119,-1.0973024090314356,-0.006643768600804588,Not significant,0.5
508676.0,2501186.0,-0.033913417071721685,-0.3482508460873624,0.17351777712097313,Not significant,0.307
509666.0,2501186.0,0.07628162363109814,0.7833224211605226,0.654117917690068,High-High,0.038
510656.0,2501186.0,0.11728276470241772,1.204355843962982,0.7894119770494278,High-High,0.015
511646.0,2501186.0,0.029244260578729975,0.3003041087898538,0.6757832650050418,High-High,0.034
512636.0,2501186.0,-0.027900440902135504,-0.2865046636212018,0.3769007038248631,Not significant,0.15
514616.0,2501186.0,-0.029065652102849615,-0.2984700101287798,-0.2654633976624502,Not significant,0.238
515606.0,2501186.0,0.058136122017481195,0.5969894935095701,0.1192833322637296,Not significant,0.358
516596.0,2501186.0,0.13647760608730541,1.4014642550282221,-0.016561054078014326,Not significant,0.49
580946.0,2501186.0,0.04091997602520214,0.4201999533846371,-0.6116095442505498,High-Low,0.04
581936.0,2501186.0,0.030678348332025873,0.31503050077779826,-0.546521806644793,Not significant,0.051
582926.0,2501186.0,-0.01819072505893482,-0.18679731916483738,-0.45174892818208245,Not significant,0.106
583916.0,2501186.0,-0.06904338142337574,-0.7089941997461597,-0.5009056827844428,Not significant,0.079
584906.0,2501186.0,-0.05454312107028736,-0.5600936060439486,-0.5096056385498892,Not significant,0.073
